commit_hash,full_hash,short_hash,author_date,committer_date,subject,body,type,scope,description,breaking,breaking_footers,body_subject_aliases,conventional_parse_status,changed_files,changed_file_count,additions,deletions,code_line_count,test_line_count,docs_line_count,plan_line_count,transcript_line_count,fixture_line_count,fixture_or_binary_change,linked_plan_ids,linked_transcript_ids,parent_theme_ids,theme_coverage_state,total_code_lines_changed,total_test_lines_changed,total_documentation_lines_changed,total_plan_lines,total_transcript_lines,total_visible_conversation_elapsed_seconds,total_assistant_processing_seconds,total_user_response_seconds,back_and_forth_count,allocated_turn_count,unavailable_timing_count,difficulty_inputs,difficulty_score,difficulty_label,difficulty_weight_coverage,confidence_score,warning_count,first_evidence_date,last_evidence_date,link_confidence,link_evidence
e096ded126a62938d4627bd1205b32a0e30c77b0,e096ded126a62938d4627bd1205b32a0e30c77b0,e096ded,2026-05-21T00:48:05-07:00,2026-05-21T00:48:05-07:00,docs(user): applescript delete command,,docs,user,applescript delete command,False,[],[],parsed,Docs/UserDocumentation/automation/applescript-delete.html; Docs/UserDocumentation/automation/applescript-make.html; Docs/UserDocumentation/automation/applescript-track.html; Docs/UserDocumentation/automation/applescript.html,4,169,5,0,0,174,0,0,0,False,"[""28""]","[""transcript-2026-05-20-2-28-AddSwiftTagUseDocumentation""]","[""applescript"", ""swifttag-document"", ""user-docs""]",assigned,0.0,0.0,174.0,0.0,24.558139534883722,1580.0,168.0,1412.0,1.0,2.0,0,"{""assistant_processing_time"": 168.0, ""back_and_forth_count"": 1.0, ""code_lines"": 0.0, ""elapsed_time"": 1580.0, ""plan_lines"": 0.0, ""transcript_lines"": 24.558139534883722}",30.1,Moderate,1.0,1.0,0,2026-05-21,2026-05-21,1.00,one-commit analytical invariant
c1df562489d39bf6608f3053706fc038844b482c,c1df562489d39bf6608f3053706fc038844b482c,c1df562,2026-05-21T01:42:22-07:00,2026-05-21T01:42:22-07:00,docs(user): applescript tag class,,docs,user,applescript tag class,False,[],[],parsed,Docs/UserDocumentation/automation/applescript-delete.html; Docs/UserDocumentation/automation/applescript-make.html; Docs/UserDocumentation/automation/applescript-tag.html; Docs/UserDocumentation/automation/applescript-track.html; Docs/UserDocumentation/automation/applescript.html,5,179,9,0,0,188,0,0,0,False,"[""28""]","[""transcript-2026-05-20-2-28-AddSwiftTagUseDocumentation""]","[""applescript"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,0.0,0.0,188.0,0.0,20.093023255813954,3446.0,86.0,3360.0,1.0,2.0,0,"{""assistant_processing_time"": 86.0, ""back_and_forth_count"": 1.0, ""code_lines"": 0.0, ""elapsed_time"": 3446.0, ""plan_lines"": 0.0, ""transcript_lines"": 20.093023255813954}",31.18,Moderate,1.0,1.0,0,2026-05-21,2026-05-21,1.00,one-commit analytical invariant
5c2ab0a3ba722d5fdc139615b6eb55902237162d,5c2ab0a3ba722d5fdc139615b6eb55902237162d,5c2ab0a,2026-05-21T17:09:04-07:00,2026-05-21T17:09:04-07:00,docs(user): applescript picture class,,docs,user,applescript picture class,False,[],[],parsed,Docs/UserDocumentation/automation/applescript-delete.html; Docs/UserDocumentation/automation/applescript-enumerations.html; Docs/UserDocumentation/automation/applescript-make.html; Docs/UserDocumentation/automation/applescript-picture.html; Docs/UserDocumentation/automation/applescript-track.html; Docs/UserDocumentation/automation/applescript.html,6,296,32,0,0,328,0,0,0,False,"[""28""]","[""transcript-2026-05-20-2-28-AddSwiftTagUseDocumentation""]","[""applescript"", ""picture"", ""swifttag-document"", ""user-docs""]",assigned,0.0,0.0,328.0,0.0,24.558139534883722,141.0,141.0,0.0,1.0,2.0,0,"{""assistant_processing_time"": 141.0, ""back_and_forth_count"": 1.0, ""code_lines"": 0.0, ""elapsed_time"": 141.0, ""plan_lines"": 0.0, ""transcript_lines"": 24.558139534883722}",28.41,Moderate,1.0,1.0,0,2026-05-21,2026-05-21,1.00,one-commit analytical invariant
e534c8366925af29f7c8f9ab67a908c5d6941650,e534c8366925af29f7c8f9ab67a908c5d6941650,e534c83,2026-05-23T14:04:46-07:00,2026-05-23T14:14:36-07:00,docs(user): content and links cleanup,,docs,user,content and links cleanup,False,[],[],parsed,Docs/Plans/Transcripts/transcript-2026-05-20-2-28-AddSwiftTagUseDocumentation.md; Docs/UserDocumentation/automation/applescript-picture.html; Docs/UserDocumentation/examples/batch-edit-tags.html; Docs/UserDocumentation/examples/clean-up-album.html; Docs/UserDocumentation/examples/manage-cover-art.html; Docs/UserDocumentation/quick-start.html; Docs/UserDocumentation/troubleshooting.html; Docs/UserDocumentation/workflows/album-art.html; Docs/UserDocumentation/workflows/editing-tags.html; Docs/UserDocumentation/workflows/saving.html; Docs/UserDocumentation/workflows/settings.html; Docs/UserDocumentation/workflows/status-and-diffs.html,12,237,54,0,0,195,0,96,0,False,[],"[""transcript-2026-05-20-2-28-AddSwiftTagUseDocumentation""]","[""applescript"", ""diff"", ""picture"", ""save"", ""settings"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,0.0,0.0,195.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-05-23,2026-05-23,1.00,one-commit analytical invariant
1df3dd0c798507ee9db2c2005d577ac499b3e933,1df3dd0c798507ee9db2c2005d577ac499b3e933,1df3dd0,2026-05-25T15:10:13-07:00,2026-05-25T15:10:13-07:00,docs(user): more applescript examples and links,,docs,user,more applescript examples and links,False,[],[],parsed,Docs/UserDocumentation/automation/applescript-document.html; Docs/UserDocumentation/automation/applescript-save.html; Docs/UserDocumentation/automation/applescript-tag.html; Docs/UserDocumentation/automation/applescript-track.html; Docs/UserDocumentation/examples/create-session-document.html; Docs/UserDocumentation/examples/save-tags-only.html; Docs/UserDocumentation/workflows/adding-flac-files.html; Docs/UserDocumentation/workflows/album-art.html; Docs/UserDocumentation/workflows/editing-tags.html; Docs/UserDocumentation/workflows/saving.html; Docs/UserDocumentation/workflows/settings.html; Docs/UserDocumentation/workflows/swifttag-documents.html; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,15,235,16,0,67,184,0,0,0,False,[],[],"[""applescript"", ""picture"", ""save"", ""settings"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,0.0,67.0,184.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-05-25,2026-05-25,1.00,one-commit analytical invariant
62b9a68e15a34d8c2919c736be910ce3a9eec8e4,62b9a68e15a34d8c2919c736be910ce3a9eec8e4,62b9a68,2026-05-25T16:40:23-07:00,2026-05-25T16:40:23-07:00,fix(applescript): accept image descriptors for picture data,"- read validated image bytes from non-tdta Apple event descriptors
- add JPEG and PNGf picture payload tests
- add UI coverage for AppleScript JPEG picture and PNGf picture imports",fix,applescript,accept image descriptors for picture data,False,[],[],parsed,SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,4,173,4,20,157,0,0,0,0,False,[],[],"[""applescript"", ""picture"", ""save"", ""tags""]",assigned,20.0,157.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 20.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",10.38,Low,0.7,1.0,0,2026-05-25,2026-05-25,1.00,one-commit analytical invariant
21aacef712ef78c44bd11f0a848276d3125a82a4,21aacef712ef78c44bd11f0a848276d3125a82a4,21aacef,2026-05-25T18:28:19-07:00,2026-05-25T18:28:19-07:00,docs(user): applecript picture examples and links,,docs,user,applecript picture examples and links,False,[],[],parsed,Docs/UserDocumentation/automation/applescript-picture.html; Docs/UserDocumentation/examples/clean-up-album.html; Docs/UserDocumentation/examples/create-session-document.html; Docs/UserDocumentation/examples/save-tags-only.html,4,52,16,0,0,68,0,0,0,False,[],[],"[""applescript"", ""picture"", ""save"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,0.0,0.0,68.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-05-25,2026-05-25,1.00,one-commit analytical invariant
a3d4895796afa545efc1d3c39379220da2c616f3,a3d4895796afa545efc1d3c39379220da2c616f3,a3d4895,2026-05-25T21:45:30-07:00,2026-05-25T21:45:30-07:00,docs(user): re-tag example rename,,docs,user,re-tag example rename,False,[],[],parsed,Docs/Plans/28-AddSwiftTagUseDocumentation.md; Docs/UserDocumentation/examples/clean-up-album.html; Docs/UserDocumentation/examples/create-session-document.html; Docs/UserDocumentation/examples/{save-tags-only.html => re-tag-with-applescript.html}; Docs/UserDocumentation/workflows/saving.html; Docs/UserDocumentation/workflows/settings.html,6,7,7,0,0,12,2,0,0,False,"[""28""]",[],"[""applescript"", ""save"", ""settings"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,0.0,0.0,12.0,2.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 2.0, ""transcript_lines"": 0.0}",7.74,Low,0.7,1.0,0,2026-05-25,2026-05-25,1.00,one-commit analytical invariant
8ab71c90c52e8a8740d754719c48c53f0ca66065,8ab71c90c52e8a8740d754719c48c53f0ca66065,8ab71c9,2026-05-25T21:59:02-07:00,2026-05-25T21:59:02-07:00,docs(user): filenames and links cleanup,,docs,user,filenames and links cleanup,False,[],[],parsed,Docs/UserDocumentation/index.html; Docs/UserDocumentation/troubleshooting.html,2,6,7,0,0,13,0,0,0,False,[],[],"[""swifttag-document"", ""user-docs""]",assigned,0.0,0.0,13.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-05-25,2026-05-25,1.00,one-commit analytical invariant
7a19911399e2e3a8b7ff2d239319a658e793346c,7a19911399e2e3a8b7ff2d239319a658e793346c,7a19911,2026-05-25T22:03:59-07:00,2026-05-25T22:04:14-07:00,docs(user): editing-tags rename and link update,,docs,user,editing-tags rename and link update,False,[],[],parsed,Docs/Plans/28-AddSwiftTagUseDocumentation.md; Docs/UserDocumentation/automation/applescript-delete.html; Docs/UserDocumentation/automation/applescript-make.html; Docs/UserDocumentation/automation/applescript-tag.html; Docs/UserDocumentation/examples/batch-edit-tags.html; Docs/UserDocumentation/examples/clean-up-album.html; Docs/UserDocumentation/index.html; Docs/UserDocumentation/quick-start.html; Docs/UserDocumentation/workflows/adding-flac-files.html; Docs/UserDocumentation/workflows/saving.html; Docs/UserDocumentation/workflows/swifttag-documents.html; Docs/UserDocumentation/workflows/{editing-tags.html => tags.html},12,13,13,0,0,24,2,0,0,False,"[""28""]",[],"[""applescript"", ""save"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,0.0,0.0,24.0,2.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 2.0, ""transcript_lines"": 0.0}",7.74,Low,0.7,1.0,0,2026-05-25,2026-05-25,1.00,one-commit analytical invariant
477665910577c41766377204a1abfc8cc7f0dd6d,477665910577c41766377204a1abfc8cc7f0dd6d,4776659,2026-05-25T22:20:45-07:00,2026-05-25T22:20:45-07:00,docs(user): album-art rename and link update,,docs,user,album-art rename and link update,False,[],[],parsed,Docs/Plans/28-AddSwiftTagUseDocumentation.md; Docs/UserDocumentation/automation/applescript-delete.html; Docs/UserDocumentation/automation/applescript-make.html; Docs/UserDocumentation/automation/applescript-picture.html; Docs/UserDocumentation/examples/batch-edit-tags.html; Docs/UserDocumentation/examples/clean-up-album.html; Docs/UserDocumentation/examples/manage-cover-art.html; Docs/UserDocumentation/index.html; Docs/UserDocumentation/quick-start.html; Docs/UserDocumentation/workflows/{album-art.html => pictures.html}; Docs/UserDocumentation/workflows/saving.html; Docs/UserDocumentation/workflows/swifttag-documents.html; Docs/UserDocumentation/workflows/tags.html,13,21,21,0,0,40,2,0,0,False,"[""28""]",[],"[""applescript"", ""picture"", ""save"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,0.0,0.0,40.0,2.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 2.0, ""transcript_lines"": 0.0}",7.74,Low,0.7,1.0,0,2026-05-25,2026-05-25,1.00,one-commit analytical invariant
0015089006f52550ef2f4ed4fdd0057bb9e521b9,0015089006f52550ef2f4ed4fdd0057bb9e521b9,0015089,2026-05-25T23:16:25-07:00,2026-05-25T23:16:25-07:00,feat(ui): help menu now opens user docs,,feat,ui,help menu now opens user docs,False,[],[],parsed,SwiftTag.xcodeproj/project.pbxproj; SwiftTag/Shared/Utilities/SwiftTagHelpDocumentation.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagHelpDocumentationTests.swift,4,54,0,40,14,0,0,0,0,False,[],[],"[""project"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,40.0,14.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 40.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",13.27,Low,0.7,1.0,0,2026-05-25,2026-05-25,1.00,one-commit analytical invariant
4eca36ce52399ef139926f5430d3cd08ac3c993a,4eca36ce52399ef139926f5430d3cd08ac3c993a,4eca36c,2026-05-26T13:31:51-07:00,2026-05-26T13:35:56-07:00,test(applescript): add external .applescript test suite,,test,applescript,add external .applescript test suite,False,[],[],parsed,.gitignore; SwiftTagAppleScriptTests/_test_.applescript; SwiftTagAppleScriptTests/test-pictures.applescript; SwiftTagAppleScriptTests/test-settings.applescript; SwiftTagAppleScriptTests/test-tags.applescript; SwiftTagAppleScriptTests/test-tracks.applescript; SwiftTagAppleScriptTests/test-utils.applescript; SwiftTagAppleScriptTests/test-windows.applescript,8,2117,0,0,0,0,0,0,0,False,[],[],"[""applescript"", ""diff"", ""picture"", ""settings"", ""tags""]",assigned,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-05-26,2026-05-26,1.00,one-commit analytical invariant
486b13c723b2fac0220854d9ea7269a09442e7ce,486b13c723b2fac0220854d9ea7269a09442e7ce,486b13c,2026-05-26T15:40:25-07:00,2026-05-26T15:40:25-07:00,feat(quicklook): show audio summary in document previews,"- add snapshot audio summary text for bits per sample, sample rate, channels, and duration
- render summary footer with trailing total duration in Quick Look view
- add Quick Look tests for shared, mono, stereo, and mixed audio summary values",feat,quicklook,show audio summary in document previews,False,[],[],parsed,SwiftTag/Shared/QuickLook/SwiftTagDocumentQuickLookSnapshot.swift; SwiftTag/Shared/QuickLook/SwiftTagDocumentQuickLookView.swift; SwiftTagTests/SwiftTagQuickLookTests.swift,3,171,2,96,77,0,0,0,0,False,[],"[""transcript-2026-05-26-1-MiscCleanupAndDocs""]","[""project"", ""swifttag-document"", ""tags""]",assigned,96.0,77.0,0.0,0.0,33.67241379310345,3991.0,331.0,3660.0,1.0,2.0,0,"{""assistant_processing_time"": 331.0, ""back_and_forth_count"": 1.0, ""code_lines"": 96.0, ""elapsed_time"": 3991.0, ""plan_lines"": 0.0, ""transcript_lines"": 33.67241379310345}",51.56,High,1.0,1.0,0,2026-05-26,2026-05-26,1.00,one-commit analytical invariant
e8c7dcb8fa1bcfe202e061807bb6873d2e1e0473,e8c7dcb8fa1bcfe202e061807bb6873d2e1e0473,e8c7dcb,2026-05-26T15:51:10-07:00,2026-05-26T15:51:10-07:00,feat(tag-editor): remove Show TOML feature,"- remove Show TOML command, focused value, sheet state, and TOML utility view
- remove TagEditorViewModel TOML export generation
- remove TOML feature references from Docs/README.md",feat,tag-editor,remove Show TOML feature,False,[],[],parsed,Docs/README.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TOMLUtilityView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/SwiftTagApp.swift,5,0,85,82,0,3,0,0,0,False,[],"[""transcript-2026-05-26-1-MiscCleanupAndDocs""]","[""project"", ""tags""]",assigned,82.0,0.0,3.0,0.0,35.8448275862069,830.0,116.0,714.0,1.0,2.0,0,"{""assistant_processing_time"": 116.0, ""back_and_forth_count"": 1.0, ""code_lines"": 82.0, ""elapsed_time"": 830.0, ""plan_lines"": 0.0, ""transcript_lines"": 35.8448275862069}",46.8,Moderate,1.0,1.0,0,2026-05-26,2026-05-26,1.00,one-commit analytical invariant
65538b7f93d2246cfc37625f018af76640c6aa40,65538b7f93d2246cfc37625f018af76640c6aa40,65538b7,2026-05-26T16:14:32-07:00,2026-05-26T16:14:32-07:00,docs(readme): update README to reflect latest feature set,,docs,readme,update README to reflect latest feature set,False,[],[],parsed,Docs/README.md,1,222,55,0,0,277,0,0,0,False,[],"[""transcript-2026-05-26-1-MiscCleanupAndDocs""]","[""project""]",assigned,0.0,0.0,277.0,0.0,30.413793103448278,1616.0,162.0,1454.0,1.0,2.0,0,"{""assistant_processing_time"": 162.0, ""back_and_forth_count"": 1.0, ""code_lines"": 0.0, ""elapsed_time"": 1616.0, ""plan_lines"": 0.0, ""transcript_lines"": 30.413793103448278}",30.77,Moderate,1.0,1.0,0,2026-05-26,2026-05-26,1.00,one-commit analytical invariant
716c54c01f81ac69fb1c6e5252727cbd5dd10310,716c54c01f81ac69fb1c6e5252727cbd5dd10310,716c54c,2026-05-26T18:03:51-07:00,2026-05-26T22:29:46-07:00,docs: update project README and add session transcript,"- add current project overview, AI development notes, and bundled help link
- document vendored ThirdParty dependencies with upstream repository links

docs(transcript): add transcript for documentation and Quick Look development session",docs,,update project README and add session transcript,False,[],"[""docs(transcript): add transcript for documentation and Quick Look development session""]",parsed,Docs/Plans/Transcripts/transcript-2026-05-26-1-MiscCleanupAndDocs.md; Docs/README.md,2,171,6,0,0,51,0,126,0,False,[],"[""transcript-2026-05-26-1-MiscCleanupAndDocs""]","[""applescript"", ""project"", ""swifttag-document""]",assigned,0.0,0.0,51.0,0.0,26.06896551724138,38.0,38.0,0.0,1.0,2.0,0,"{""assistant_processing_time"": 38.0, ""back_and_forth_count"": 1.0, ""code_lines"": 0.0, ""elapsed_time"": 38.0, ""plan_lines"": 0.0, ""transcript_lines"": 26.06896551724138}",27.84,Moderate,1.0,1.0,0,2026-05-26,2026-05-26,1.00,one-commit analytical invariant
1df3bec4c822e6fcc30d809dab5277868a8e3290,1df3bec4c822e6fcc30d809dab5277868a8e3290,1df3bec,2026-05-27T14:45:23-07:00,2026-05-27T14:45:23-07:00,project(license): add MIT License to the project,,project,license,add MIT License to the project,False,[],[],parsed,LICENSE,1,21,0,0,0,0,0,0,0,False,[],[],"[""project""]",assigned,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-05-27,2026-05-27,1.00,one-commit analytical invariant
d07df1fefbd553b00635ee882631ee74d12f0530,d07df1fefbd553b00635ee882631ee74d12f0530,d07df1f,2026-05-27T23:19:57-07:00,2026-05-27T23:19:57-07:00,project(build): configure hardened runtime and universal libFLAC builds,"- derive CMake architectures from Xcode ARCHS for multi-slice libFLAC builds
- enable hardened runtime, sandbox, signing team, and resource access settings
- set app display name, category, and marketing version to 1.0.0
- remove test FLAC fixtures from app resources
- keep SwiftTag entitlements scoped to sandbox, app bookmarks, and user-selected files",project,build,configure hardened runtime and universal libFLAC builds,False,[],[],parsed,BuildScripts/build-libflac.sh; SwiftTag.xcodeproj/project.pbxproj; SwiftTag/SwiftTag.entitlements,3,79,16,72,0,0,0,0,0,False,[],[],"[""applescript"", ""flac-lib"", ""save"", ""settings"", ""swifttag-document"", ""tags""]",assigned,72.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 72.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",15.72,Low,0.7,1.0,0,2026-05-27,2026-05-27,1.00,one-commit analytical invariant
149bf183fe3edf4d14481d354a078cb50f628aee,149bf183fe3edf4d14481d354a078cb50f628aee,149bf18,2026-05-29T19:11:38-07:00,2026-05-29T19:11:38-07:00,project(docs): update README with latest screenshots and links to documentation,,project,docs,update README with latest screenshots and links to documentation,False,[],[],parsed,Docs/README.md; Docs/Screenshots/SwiftTag-quicklook-test.jpg; Docs/Screenshots/SwiftTag-settings-window-feedback.jpg; Docs/Screenshots/SwiftTag-settings-window-general.jpg; Docs/Screenshots/SwiftTag-settings-window-tags.jpg; Docs/Screenshots/SwiftTag-window-unlock.jpg; Docs/Screenshots/SwiftTag-window-with-changes-diff.jpg; Docs/Screenshots/SwiftTag-window-with-changes-picture-browser-list.jpg; Docs/Screenshots/SwiftTag-window-with-changes-picture-browser.jpg; Docs/Screenshots/SwiftTag-window-with-changes.jpg,10,87,112,0,0,199,0,0,0,True,[],[],"[""diff"", ""picture"", ""project"", ""settings"", ""tags""]",assigned,0.0,0.0,199.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 0.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",0.0,Low,0.7,1.0,0,2026-05-29,2026-05-29,1.00,one-commit analytical invariant
fcee05c29e0d15314bee932ee8b1e48cc7ca7276,fcee05c29e0d15314bee932ee8b1e48cc7ca7276,fcee05c,2026-05-30T12:00:19-07:00,2026-05-30T12:00:19-07:00,fix(tag-editor): keep unsaved album edits as internal diffs,"- compare refreshed file snapshots before marking tag keys as externally modified
- preserve existing external tag keys without promoting unchanged file values
- add unit and UI coverage for saved Album edit followed by unsaved selection change",fix,tag-editor,keep unsaved album edits as internal diffs,False,[],[],parsed,SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,5,290,1,62,229,0,0,0,0,False,[],"[""transcript-2026-05-30-1-DiffFormatAndTestFix""]","[""diff"", ""picture"", ""save"", ""tags""]",assigned,62.0,229.0,0.0,0.0,89.78846153846155,8763.0,1635.0,7128.0,1.0,2.0,0,"{""assistant_processing_time"": 1635.0, ""back_and_forth_count"": 1.0, ""code_lines"": 62.0, ""elapsed_time"": 8763.0, ""plan_lines"": 0.0, ""transcript_lines"": 89.78846153846155}",57.38,High,1.0,1.0,0,2026-05-30,2026-05-30,1.00,one-commit analytical invariant
03227c22ec04d4a16f48e8159bca42426af9eac7,03227c22ec04d4a16f48e8159bca42426af9eac7,03227c2,2026-05-30T13:31:49-07:00,2026-05-30T13:31:49-07:00,fix(tags): treat total count aliases as equivalent,"- add shared tag-key groups for TRACKTOTAL/TOTALTRACKS and DISCTOTAL/TOTALDISCS
- include DISCTOTAL in explicit tag keys so total-disc aliases stay out of misc tags
- compare total-count alias groups by value and presence when computing file differences
- read DISCTOTAL as fallback source for imported total-disc initial values
- add tests for alias cleanliness, value/presence differences, and misc-tag exclusion",fix,tags,treat total count aliases as equivalent,False,[],[],parsed,SwiftTag/Features/FlacImport/FlacImportMapper.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Utilities/TagNormalization.swift; SwiftTagTests/SwiftTagTests.swift,4,264,10,114,160,0,0,0,0,False,[],"[""transcript-2026-05-30-1-DiffFormatAndTestFix""]","[""diff"", ""tags""]",assigned,114.0,160.0,0.0,0.0,63.987179487179496,3179.0,593.0,2586.0,1.0,2.0,0,"{""assistant_processing_time"": 593.0, ""back_and_forth_count"": 1.0, ""code_lines"": 114.0, ""elapsed_time"": 3179.0, ""plan_lines"": 0.0, ""transcript_lines"": 63.987179487179496}",54.35,High,1.0,1.0,0,2026-05-30,2026-05-30,1.00,one-commit analytical invariant
b0eb1bc5f0a1a447bed6c6c903afad44009c9cd6,b0eb1bc5f0a1a447bed6c6c903afad44009c9cd6,b0eb1bc,2026-05-30T13:48:08-07:00,2026-05-30T13:48:08-07:00,feat(settings): update default settings to not zero pad and write all track/disc total tags,,feat,settings,update default settings to not zero pad and write all track/disc total tags,False,[],[],parsed,SwiftTag/Shared/Models/SaveSettings.swift,1,3,3,6,0,0,0,0,0,False,[],[],"[""diff"", ""save"", ""settings"", ""tags""]",assigned,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 6.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",8.22,Low,0.7,1.0,0,2026-05-30,2026-05-30,1.00,one-commit analytical invariant
48fd612594d6a6ae7f88cfe82807c8c31823b63d,48fd612594d6a6ae7f88cfe82807c8c31823b63d,48fd612,2026-05-30T14:19:20-07:00,2026-05-30T14:19:20-07:00,fix(date): preserve partial DATE tag text,"- add DateTagFormatter.tagText for editable YYYY, YYYY-MM, and YYYY-MM-DD values
- use preserved date text during FLAC import and SwiftTag document track normalization
- compare DATE values as literal trimmed text instead of numeric-normalized values
- add tests for partial DATE import, bindings, and literal difference detection",fix,date,preserve partial DATE tag text,False,[],[],parsed,SwiftTag/Features/FlacImport/FlacImportMapper.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Utilities/DateTagFormatter.swift; SwiftTagTests/SwiftTagTests.swift,4,147,10,74,83,0,0,0,0,False,[],"[""transcript-2026-05-30-1-DiffFormatAndTestFix""]","[""diff"", ""swifttag-document"", ""tags""]",assigned,74.0,83.0,0.0,0.0,44.37820512820513,5467.0,346.0,5121.0,1.0,2.0,0,"{""assistant_processing_time"": 346.0, ""back_and_forth_count"": 1.0, ""code_lines"": 74.0, ""elapsed_time"": 5467.0, ""plan_lines"": 0.0, ""transcript_lines"": 44.37820512820513}",52.33,High,1.0,1.0,0,2026-05-30,2026-05-30,1.00,one-commit analytical invariant
