transcript_id,segment_id,segment_index,source_line_start,source_line_end,speaker_start,turn_ids,turn_indexes,body_line_count,source_line_count,assistant_processing_seconds,user_response_seconds,valid_atomic_elapsed_seconds,back_and_forth_count,orphan,interrupted,candidate_commit_ids,candidate_plan_ids,review_status
transcript-2026-04-05-2-AddFlacStatusUpdateFix,transcript-2026-04-05-2-AddFlacStatusUpdateFix:segment-006,6,126,151,User,"[""transcript-2026-04-05-2-AddFlacStatusUpdateFix:turn-011"", ""transcript-2026-04-05-2-AddFlacStatusUpdateFix:turn-012""]","[11, 12]",20,26,122.0,524.0,646.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6""]",[],reviewed
transcript-2026-04-05-2-AddFlacStatusUpdateFix,transcript-2026-04-05-2-AddFlacStatusUpdateFix:segment-007,7,152,170,User,"[""transcript-2026-04-05-2-AddFlacStatusUpdateFix:turn-013"", ""transcript-2026-04-05-2-AddFlacStatusUpdateFix:turn-014""]","[13, 14]",13,19,23.0,1170.0,1193.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6""]",[],reviewed
transcript-2026-04-05-2-AddFlacStatusUpdateFix,transcript-2026-04-05-2-AddFlacStatusUpdateFix:segment-008,8,171,208,User,"[""transcript-2026-04-05-2-AddFlacStatusUpdateFix:turn-015"", ""transcript-2026-04-05-2-AddFlacStatusUpdateFix:turn-016""]","[15, 16]",32,38,239.0,0.0,239.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6""]",[],reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-001,1,12,49,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-001"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-002""]","[1, 2]",32,38,361.0,3819.0,4180.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-002,2,50,76,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-003"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-004""]","[3, 4]",21,27,117.0,41355.0,41472.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-003,3,77,108,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-005"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-006""]","[5, 6]",26,32,53.0,686.0,739.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-004,4,109,128,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-007"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-008""]","[7, 8]",14,20,19.0,556.0,575.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-005,5,129,168,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-009"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-010""]","[9, 10]",34,40,802.0,2364.0,3166.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-006,6,169,188,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-011"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-012""]","[11, 12]",14,20,83.0,1347.0,1430.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-007,7,189,240,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-013"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-014""]","[13, 14]",46,52,1197.0,0.0,1197.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-008,8,241,260,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-015"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-016""]","[15, 16]",14,20,1110.0,0.0,1110.0,1,False,True,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-009,9,261,278,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-017"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-018""]","[17, 18]",12,18,766.0,0.0,766.0,1,False,True,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-010,10,279,290,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-019"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-020""]","[19, 20]",6,12,1069.0,0.0,1069.0,1,False,True,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-011,11,291,320,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-021"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-022""]","[21, 22]",24,30,299.0,3153.0,3452.0,1,False,True,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-2026-04-06-1-18-UpdateWindowTitleText:segment-012,12,321,371,User,"[""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-023"", ""transcript-2026-04-06-1-18-UpdateWindowTitleText:turn-024""]","[23, 24]",45,51,1013.0,0.0,1013.0,1,False,False,"[""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""096d27739611fe6d978a8e683283c1ec3de7c030"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""126cc0a4b597443b882c65566c53e996d2cc62d2"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1e4ea8e60ed212c41a1f3f43a972ccad5855a07a"", ""2298c43c00492de67ad920a395d3ec7a8c8fb722"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""18""]",reviewed
transcript-2026-04-06-2-ReuseEmptyEditorIssue,transcript-2026-04-06-2-ReuseEmptyEditorIssue:segment-001,1,12,58,User,"[""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-001"", ""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-002""]","[1, 2]",41,47,335.0,1010.0,1345.0,1,False,False,"[""0015089006f52550ef2f4ed4fdd0057bb9e521b9"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]",[],reviewed
transcript-2026-04-06-2-ReuseEmptyEditorIssue,transcript-2026-04-06-2-ReuseEmptyEditorIssue:segment-002,2,59,88,User,"[""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-003"", ""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-004""]","[3, 4]",24,30,149.0,826.0,975.0,1,False,False,"[""0015089006f52550ef2f4ed4fdd0057bb9e521b9"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]",[],reviewed
transcript-2026-04-06-2-ReuseEmptyEditorIssue,transcript-2026-04-06-2-ReuseEmptyEditorIssue:segment-003,3,89,104,User,"[""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-005"", ""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-006""]","[5, 6]",10,16,225.0,0.0,225.0,1,False,False,"[""0015089006f52550ef2f4ed4fdd0057bb9e521b9"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]",[],reviewed
transcript-2026-04-06-2-ReuseEmptyEditorIssue,transcript-2026-04-06-2-ReuseEmptyEditorIssue:segment-004,4,105,177,User,"[""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-007"", ""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-008""]","[7, 8]",67,73,1763.0,570.0,2333.0,1,False,True,"[""0015089006f52550ef2f4ed4fdd0057bb9e521b9"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]",[],reviewed
transcript-2026-04-06-2-ReuseEmptyEditorIssue,transcript-2026-04-06-2-ReuseEmptyEditorIssue:segment-005,5,178,214,User,"[""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-009"", ""transcript-2026-04-06-2-ReuseEmptyEditorIssue:turn-010""]","[9, 10]",31,37,236.0,1156.0,1392.0,1,False,False,"[""0015089006f52550ef2f4ed4fdd0057bb9e521b9"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d"", ""1071c2e0ffd3bbc279f2cca6e15509e725518e25"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""17b6c1045af4a5e5e2c465dded80f53ff5695df5"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""2302109d0c43a41cb71c36e47cf2b4b8973a63d6"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]",[],reviewed
